date,STOCK_01,STOCK_02,STOCK_03,STOCK_04,STOCK_05,STOCK_06,STOCK_07,STOCK_08,STOCK_09,STOCK_10,STOCK_11,STOCK_12,STOCK_13,STOCK_14,STOCK_15
2020-02-03,0.0697775429912095,0.0280816931567247,0.0408313073203043,0.0070341478219435,0.0179874596243272,0.009662142252186,0.0021296020339343,-0.035163075987985,-0.0049076585174594,0.0089464555468221,0.0087967742220105,0.017534946792947,0.0086094198943718,0.0199497120944265,0.0123673526954439
2020-02-04,0.0261257516019388,0.0088236922849735,0.0720664065729173,0.0029107823231966,-0.0301857738698346,0.0139681314281732,0.0090331331301432,0.0055127140120867,-0.0067249856710819,0.0135733898719063,0.0058863551202248,0.0221034465248617,-0.000311610994099,0.0027941646193858,0.0166521813120426
2020-02-05,-0.0009725615590605,-0.0071385710232669,0.0062077300869374,-0.0081839739977116,0.0072119327348063,-0.0088029850032685,0.064112513604962,0.0263457085075393,0.0329496030319025,0.0171601237635292,0.0173385311247844,0.0264461230862687,-0.0044250970112561,-0.0073758127731407,0.0078677413635257
2020-02-06,0.0070442496653759,0.0152218993039749,0.0245149965852067,0.0110605095833897,0.0148860836533333,0.024273657620583,-0.0025979595924792,0.0046000189951869,0.0073193939280751,-0.0080048179384234,-0.0010651275233576,-0.0027465397338996,0.0179040880080709,0.0102377031726879,-0.0004257745571636
2020-02-07,-0.0167197814432693,-0.0389524733777315,-0.0512638345646244,-5.799721733146246e-05,-0.0089119958513501,0.0187377384204991,-0.0116596130453087,-0.0089359338672695,-0.0145321296598418,-0.0082703122134281,-0.0098102701710541,-0.0115133535375148,0.0094710675372751,0.0070285477536069,0.0009938400747819
2020-02-10,-0.0016792054676856,0.015568639458966,0.0154919950923182,-0.0065408882634276,-0.0071190640479295,-0.0114572151344043,0.0217117002711892,0.0125186730700379,0.0110049217794916,0.0259582246149898,0.0398448801273674,0.0242976173605145,-0.015901155917097,-0.0105502732871015,-0.0117738209973515
2020-02-11,-0.0042346610188861,-0.0163102402993851,0.0168182637223761,-0.0033211678098641,0.0039624612502207,0.0010969270500602,0.0120377627840537,0.0196496237201899,0.0116467459360547,0.0033432280192657,0.0047640023917978,0.0014961375563591,-0.0074909152529607,0.0104988288723681,-0.0098326464110256
2020-02-12,0.0184667018916238,0.0119953332516116,0.0153669390824953,0.0026308230552209,-0.0283780792955674,0.0200743213885368,-0.0258524773970125,-0.0152291455274187,-0.0173232177200283,0.0188146504856396,0.0179343055043377,0.0052968567458286,-0.0022452757149886,0.006493217862064,0.0002173520334738
2020-02-13,0.0082938440341859,0.021834658526874,0.0636052119999941,-0.0001167460375479,-0.0044487191163792,0.0095053382207606,-0.0047873208739235,0.009894472759278,0.0177378939916705,0.0041679783498218,-0.0020249935067306,0.011969619244301,-0.0022506452106635,-0.0154839081816863,-0.0021740965336607
2020-02-14,-0.0235988693137926,-0.0283730966111842,-0.0329900969239966,-0.0120706970240465,-0.016903151827092,-0.0228468450091282,-0.0096201449721412,-0.0127005474086137,-0.0111884962007777,-0.0041506784120631,-0.004667329779876,-0.0105731613250155,-0.0152256738370121,0.0055703721522375,-0.011692950674053
2020-02-17,-0.0202182857892557,-0.0242740624131632,-0.0726068462626129,-0.0100932694197787,0.0035573017650285,-0.0176486849467406,0.0251790614988569,0.0203615055187491,0.0226349373167273,-0.0130168886191912,-0.0230376328000595,-0.020265805051192,-0.0055991557888259,-0.0177581991866815,-0.0055113526617132
2020-02-18,0.0014229946478629,-0.0001356453181364,0.0132783557606357,-0.0125812318509272,-0.0192987143810753,-0.0078013565462699,-0.0153347268436968,-0.0154167723551841,-0.0210650349654987,-0.0092903976282269,-0.0104340654784161,-0.0077676187469467,0.0028796127074424,0.006468757332267,-0.0101971314142014
2020-02-19,0.0231523828748869,0.0185426373070087,0.0918118888503272,0.0103262014030021,-0.0002008764135396,0.008073363783889,-0.0125348163167343,-0.0073196665552216,-0.0204258354151878,0.0146237750540849,0.0078025520533786,0.010271117116521,0.0005103222759554,0.0037902037973016,0.0031352829779212
2020-02-20,-0.0013889082919447,-0.0011673934469417,0.0006037872049333,-0.0005977651684844,-0.0022095147954883,0.0038057502576069,0.0046157815158578,0.0002980286200902,0.0059099403414333,0.001809664626323,-0.0023013553368459,-0.010688830564805,0.0075883302042565,-0.0001640035496465,-0.0062513263251025
2020-02-21,-0.0212691122045085,-0.0292822503855131,-0.0755912026698524,-0.0061001502268874,-0.0157004065488605,-0.0202269555853468,-0.0015315246554237,-0.0051380276623718,0.0105309420757429,-0.0230323361745442,-0.0337671204000024,-0.0305234328942003,0.0114549789801889,0.0200328187948406,0.0400658356724927
2020-02-24,-0.0093557891700474,-0.0096305935900138,-0.0352961652965411,-0.0107187569529539,-0.007566418493915,-0.0053792069850346,-0.0111211168257844,-0.0014218860885774,-0.0167837184917133,0.0046885580029965,-0.0023877335323111,-0.00865186156399,0.0005004875366021,0.0067610356209912,-0.0064084343803093
2020-02-25,-0.0178121963295972,-0.0007295867190894,-0.0106589858488049,-0.0135897728541061,-0.0206057278549943,-0.011329365018435,-0.0116337133445788,-0.0076450924672342,-0.0200824899689856,-0.0017746146019613,-0.0087030813627292,-0.0051150935289759,-0.012320374541753,-0.0041573542929383,-0.0111603097803587
2020-02-26,-0.0258641238102396,-0.0258933080538124,-0.0428814776426302,0.0004966313083607,-0.0138859574034667,-0.0062485550622324,0.0040545130290179,0.023791718471082,0.004554314403139,-0.0209391022030234,-0.0171202649975538,-0.0089459080843249,-0.0124739526412827,-0.0110789797883243,-0.0102601151344783
2020-02-27,0.0166801222227606,0.0510934609356674,0.0607943424857169,-0.0191043305161636,-0.0194155240069247,-0.008115323663547,-0.0126352837458778,-0.0051641470224309,-0.0056670582207991,-0.0278430312069213,-0.0263509834889514,-0.0029313359092231,-0.0269298239151735,-0.0175353182876933,-0.0038503111308872
2020-02-28,0.0129654129654128,0.0092332608996428,0.0172221604378048,0.0497028160146679,0.0382942502203857,0.043563034136387,0.0269127171260235,0.0410087282624778,0.0403508523889208,0.0236597975559671,0.0325686873311674,0.0291896563683116,0.0426989029869782,0.0386712913948119,0.0137515632581588
2020-03-02,0.0016376623609735,0.0049780262293119,0.0094384528370459,-0.0086145687368237,-0.0163451662895236,0.0002524131084344,0.0074513376863678,0.0257867313904911,0.0393340691967203,-0.0416979033964175,-0.018213947113149,-0.0252199253672437,-0.0148506224704396,-0.0097055360921717,-0.0089458054182116
2020-03-03,-0.0116278685919276,-0.0128517284737006,-0.0372361510295495,-0.0034633159761433,-0.0253518899654895,0.0007984203667794,0.0095640140030892,0.0397221421151805,0.0221377910028448,-0.0377289090731919,-0.0391402376850321,-0.0326858022827645,-0.0165502877462665,-0.0043381676849325,0.0061410156168111
2020-03-04,0.0205881903874891,0.0177656608136596,0.0318238365748029,0.0124388561096555,0.0426233126650985,0.0191705218999325,0.0171780139823514,0.0295219180034025,0.0111387387097623,0.0207402756064178,0.0162463885782868,0.0249236968822008,0.003130769556316,0.0074229574329802,0.0012499472465163
2020-03-05,-0.0019812045038952,-0.0142242640382559,-0.0208918303320388,0.0146950820782025,0.0027252701334694,0.0024929538620908,0.0063331848885532,0.0134941873982794,-0.0064257939050431,-0.0071081401062329,-0.0107098626724666,-0.0087994574390364,0.0037065907703834,0.0006407993584707,0.0229879215165109
2020-03-06,-0.0184082174891463,-0.020478536107044,-0.0328076401642988,0.0059356075527674,0.0171440760080492,0.0247847448639269,0.0376357225075558,0.0155550358181053,0.0293603418281958,-0.0281294228423779,-0.0362439721463609,-0.0112472975053685,0.0050530713146064,0.0016007316686843,0.025342746068063
2020-03-09,-0.023717483856103,-0.0377768940415499,-0.0690616730528042,0.0161079259756129,-0.0137718077917413,-0.023623859953851,0.0360327332337655,0.0213678211122665,0.0099729862577426,-0.0386159639227409,-0.0637362010328899,-0.023599331972871,-0.0148254235691387,-0.0238134297403421,-0.0080522736770124
2020-03-10,-0.0116761063182347,-0.0109711872585016,0.0075871210175557,-0.0202657964010792,-0.0112548512799653,-0.0275432378465143,0.0075756898143954,0.0523946432499147,-0.0243903057825493,-0.0070426787221176,0.0065205067069571,-0.0016155370053604,-0.0395836859421484,-0.0396200556299359,-0.0206818435590633
2020-03-11,0.0349974108268489,0.0458583786207023,0.069722103977897,0.0037931325875855,0.0276138346313032,0.025577653400443,-0.0568465080844303,-0.0249811147156636,-0.0262147730412295,0.0400620413852814,0.0634881309126407,0.0380248199836998,0.0134886349640463,0.0051142469301805,0.0051896431002567
2020-03-12,-0.0271863084438348,-0.0100867639939976,-0.0154689755791951,0.0017715207698365,0.0092307417788599,0.0120888615745435,0.0310424170292078,0.0273653260957187,0.0364830629709265,-0.0118404711052479,-0.0090159944146424,-0.011061569045819,-0.0257442706779965,-0.0183176519193404,0.0227306484128453
2020-03-13,-0.0239087267279918,-0.0193287063118281,-0.024626824765967,-0.0018271726941817,0.0217478286571517,-0.0145309826854497,-0.0051546608528771,0.0004680655413442,-0.0131368734237697,-0.0225238131570768,-0.0083595040365846,-0.0087904930611386,-0.0118670510709746,0.0006910989632029,-0.0039263399785892
2020-03-16,-0.0265623164704841,-0.0129605706377176,-0.0348418894280782,0.0138173198311513,0.039387479954392,0.010458439547857,-0.0357983998525205,-0.0244586657775275,-0.0189006081584265,0.0099309325772836,0.0215718314080137,-0.0061773320700735,0.0127772369248744,0.0184412907753248,0.0139367715495311
2020-03-17,0.0296773483779737,0.0387422422623471,0.0770276430635519,0.025918651969393,-0.000765467533726,0.020474609562646,-0.0569125234327223,-0.050624002785885,-0.0155357680815138,0.0177460936128832,0.0072814031165067,0.0128623738564459,0.0359876980109097,0.018448903249209,0.0120097621533921
2020-03-18,0.0290154910755706,0.0252135792959999,0.0662953354710287,-0.0091969980581163,0.0135987248371434,0.0007030310162665,-0.0037557514337482,-0.0036009132532786,-0.0024198418643921,0.0446860025259341,0.0313255032486619,0.035241119428016,-0.0033939130623487,-0.0026837212121012,-0.0029495860877924
2020-03-19,0.0064538926186481,0.0028191593101483,0.0110221957919436,0.0130644225775609,0.0249434775788142,0.0175810679674763,0.0266478391189308,0.0173101941433186,0.0422904115384679,0.0126445143469955,0.0053737467999852,0.0073660071340302,0.0031384172074213,0.0105954668132102,0.0015194290656319
2020-03-20,0.0209189909047233,0.0176478986057955,0.0681175602958921,-0.0110860537023766,0.0049777739039484,-0.0017749544014246,-0.0039251465126036,0.0080405817515918,0.007791099912183,-0.000356693497166,-0.0030210792869967,0.0061464855860287,-0.0005324364467256,0.0001661854788959,0.0029651709201545
2020-03-23,0.0085377580466781,-0.0042273072835943,0.0106226030704534,0.0056622580815892,-0.0058703689730627,0.003042501696264,0.0448709359044503,0.0179929850437197,0.0317272472221445,-0.0032122928983968,-0.0013987880044157,-0.0184722272578151,0.0037961088702507,0.0079870049075836,-0.0083193062391782
2020-03-24,0.0208005430142754,0.0163792032573444,-0.0078551416564224,-0.0047202934022027,-0.0212216892343189,-0.0046091282516002,-0.0043795908107094,-0.0033408903163593,-0.0096341617133484,0.0212675664204355,0.0312791720179355,0.0118290166604073,0.0076963503741283,0.0036312963242015,-0.0029814560644313
2020-03-25,0.0082338511131971,-0.0150299007499906,-0.0335544782934993,-0.0037714849300216,-0.0160256924486049,-0.0041362308465957,0.0157625762487452,0.0107869438000871,0.025547670520426,-0.0199130259787692,-0.0246716851685756,-0.0215738274611392,-0.006978864382616,-0.0065787747375836,-0.0128652886105867
2020-03-26,0.0226776733254134,0.0153930211155541,0.0981508435400648,0.0051623592453557,0.0076645629549565,0.0203288494925355,0.0030072023507408,0.0026527505838611,0.0016289000777736,0.0065101805979608,-0.0004642392868738,0.0018473829746898,0.001723592650471,0.0096026354897,0.006199652991363
2020-03-27,0.0037340176288647,-0.0013812732133519,-0.0162700168054928,0.0095866846636416,0.0036126429107399,-0.0008374502104181,0.0218278918052972,0.0180997859299505,0.0283145999616425,0.0087427383416522,0.0153238894819796,0.0037474813343687,0.0115832810304481,0.0090193923055459,0.004340733996087
2020-03-30,0.0050368246719196,0.023116257452727,0.0190308661116118,0.0051437409472387,0.0094732472866783,0.0003315424962289,-0.0280517030179962,-0.017482725453888,-0.0372093924077131,-0.007398692925804,,-0.0064892781295645,0.0068703648834504,0.0063382177949846,0.0177761880863904
2020-03-31,0.019134350011321,0.015159510225897,0.0154860287866391,-0.0005060081603091,-0.0101351054579985,-0.0048131627145733,-0.0053132853809318,-0.0122030760938048,-0.0271496373311579,0.002200581343664,-0.0025258636861571,0.0130035335973608,0.0102678939562586,0.0038760875489849,0.0084248593073503
2020-04-01,-0.0066495927764043,-0.0049143988435484,-0.0337102715611515,0.0104083550680231,-0.0056882055520421,0.0197559885053331,0.0171178254664219,0.0070591293824033,0.0070723403888384,-0.0045329435532495,-0.0101291360606666,-0.0119826135639917,-0.006883254435651,,0.017930891469662
2020-04-02,-0.0177758418925295,-0.0176828187173109,-0.0145901831197708,-0.0131410205030377,-0.0127766580279093,-0.0208325325003795,-0.0142038005483877,-0.0160136976867177,-0.0108802207637752,-0.0300269149897178,-0.0413951795538587,-0.0163589975844499,-0.010298329810086,-0.0033759031430602,-0.0063388428328088
2020-04-03,-0.0017180837163337,0.0036000826349118,-0.0210363841704097,0.0054166920478926,-0.0038630982206625,0.005137667924534,0.0064174570946851,0.0085364082157288,0.005799929121792,-0.0074093431003987,-0.0077630683363708,0.0003631897755533,0.0149867791683215,0.0140324140901391,0.0140344645814742
2020-04-06,0.0236935016354933,0.0179369641587991,0.0242588636436142,-0.0096526253157844,-0.0122162762551665,-0.0050139865908834,0.0004810711105684,0.000913412908245,-0.0002983360628843,0.0044343038899556,-0.0017115312116319,-0.0060869439896282,-0.0065121561191758,-0.0052488833061831,0.0001985991956454
2020-04-07,-0.0189418773521012,-0.0129853857445505,-0.0522297048576714,0.0064599327632517,0.0058891082448815,0.0151760346231573,-0.005170580732759,-0.0061448390209378,-0.024863281862545,-0.0116372370167722,-0.0168993791816923,-0.0129488746978998,0.003504747199821,-0.001119226891075,0.0028470304978092
2020-04-08,-0.0184508105156506,-0.0366058404345189,-0.0587712869578519,0.0260120542654207,0.0318110619516791,0.0270202995692918,0.0111201821680846,0.0088760696909515,-0.0052014086397653,-0.0138743842843948,-0.0109616655273894,,0.014293051484971,0.010084738378723,0.0232388064033051
2020-04-09,0.0018039761977377,0.0062434167839355,-0.0081533722366046,-0.0025790701862363,0.0433138490700302,0.0097789831172547,0.0167366745137,0.0138948235022431,0.0248105156029512,-0.003041909763086,-0.0078087767996326,-0.0066715297228965,0.0129439109760418,0.0053883472140996,0.0100008252976593
2020-04-10,-0.0119087415361318,-0.0145996373538512,-0.044985060282958,0.0019805519920117,0.0001811854896307,0.0167801774923002,0.0210461784898439,0.0169358444078342,0.0309123123282344,0.0183079802095769,0.0071083572648882,0.0230461545172455,0.0078058200423976,0.0061475267914592,0.00555752910387
2020-04-13,-0.0255160424982314,-0.0394316036237621,-0.0519918688503345,-0.0125191411155396,-0.0224758702333347,-0.0156057613383672,-0.0344311088961188,-0.0257163681979318,-0.0491992491415093,-0.0036709044423468,-0.0020164124575178,-0.0019603119275728,-0.0038102026637751,-0.0003132972983521,-0.0198208840521278
2020-04-14,0.0115232547214132,-0.0112178705609222,-0.0188439813613268,0.0003336002325768,-0.0152049173573569,-0.0069403012105625,0.0208704979088987,0.0208383549029478,0.0206162935604272,-0.0109773167156981,-0.0106087753488322,-0.0030553635752172,-0.0030096683569852,0.0117536008225294,-0.0068701501531236
2020-04-15,0.0163425460367343,0.0197119788480273,0.0325055747045957,0.0042245747753546,-0.0001881790948692,0.0061641605976676,0.0141358322958267,0.0157390269831732,0.0022999201118505,-0.032233608738592,-0.0089355117282078,0.006848561765087,0.0028300352030323,0.0026331136021584,0.0260393992803515
2020-04-16,-0.0299880821599805,-0.0270842484936529,-0.0425618612491532,-0.0042068028222667,0.0003764290258119,-0.0040592885763658,0.0117496541801711,-0.0004660610969042,0.0113738904975073,-0.0092691971879597,-0.0321998501939803,-0.0010249354842057,-0.0055810508536715,0.0044802415646609,-0.0008906726958513
2020-04-17,-0.0013311395159147,0.0024659761467482,0.0246968719159133,-0.0124513030836633,-0.0240962761700174,-0.0013836481662461,0.008197508189583,0.0134039639826295,0.0207161550317129,0.0185537361474326,0.0340696254071661,0.0256188243491692,-0.0095228464669302,-0.0089202546319835,-0.0076392097624434
2020-04-20,0.0141153194988177,0.0170394373942541,0.0190513883293339,0.030507602545406,-0.0320217922919889,0.0067781279142768,-0.0089212783652226,-0.0118467530171025,-0.0184596445517455,0.0207065098562699,0.0185330237699143,0.018400487604685,0.0149621927078351,0.0097765030294396,0.0113548228621744
2020-04-21,-0.0010156342741634,0.0037156199008083,-0.0322552212272683,0.0044244171968295,-0.0085692630119137,0.0154545747347782,0.0022787797329575,0.0040740561140824,0.010929659932698,0.0035083147597891,0.0022742759361342,0.0152105908697071,0.0265980985337974,0.0136776234499917,0.0125592844745889
2020-04-22,-0.004843346047334,-0.0193812796646056,-0.060469217267369,-0.0028822276081043,-0.0128639806356567,-0.0156957331151226,-0.0105729655865488,-0.0460792486136155,-0.0389596813860131,-0.0077519127478777,-0.0189106720476651,-0.0198203335390456,-0.0007802426092997,0.0037901403320701,0.0015036763513656
2020-04-23,-0.027821575903402,-0.0241444422250647,-0.0330970851681499,-0.0099256944411344,-0.0199552594329087,-0.030701085446852,-0.0218315548236061,-0.022055898242039,-0.0269587254944176,-0.0287222735774267,-0.0346952783302614,-0.0434641214121538,-0.0083638048451046,-0.0144993756345288,-0.0188277980554655
2020-04-24,0.0067375955134418,0.024413377728828,0.0198311264207873,0.0246226048023174,0.01703731461668,0.0063923771644378,-0.0337130700357349,-0.0214974477410094,-0.0453076029579198,-0.0003156756123765,-0.0071885060881937,0.0051599347558786,0.0080622506238441,0.010574773991214,0.0005098723351342
2020-04-27,-0.0373283871557464,-0.0374035810172306,-0.0559745537219098,-0.0071502081734747,0.001634240531116,-0.0200088805000251,0.0003644424254409,-0.0060956073033507,-0.0037093784702242,-0.0295809762545061,-0.0225261080679325,-0.0258227533335111,-0.0169794862089028,-0.0134970985692062,-0.0104498495460744
2020-04-28,-0.0014668798901583,0.0481085249815076,-0.0198529373627637,-0.0139699820989741,0.0144809075644447,5.835500842787944e-05,0.0285576636004647,-0.0018528104908568,0.0190537406003765,-0.0130060707149706,-0.0054870467372646,0.0003510857464146,-0.0026908358899253,0.007839968250604,-0.0068253927129764
2020-04-29,0.0451555372535446,0.0226327691960339,0.0742329633295773,0.0074683237094199,0.015480536485233,0.0206496883986369,0.0302458880728251,0.035522209452182,0.0482484320837621,0.0158128938532382,0.0154480569504431,0.0165372638263019,0.0254141877887483,0.0096095518121275,0.0127723185602606
2020-04-30,-0.0366047608030558,-0.0418119172797735,-0.0624306855344319,-0.016352378789788,-0.0285092128243863,-0.0302619780620879,-0.0223623200905839,-0.0316458738466779,-0.0208098616865393,-0.0322685406788575,-0.0306980389076556,-0.0405763954655148,-0.0175020199463143,-0.0238706531582683,-0.0206133885918766
2020-05-01,0.0019664348751067,0.0250432614304469,0.053162404749979,-0.0100853906601573,-0.014876640107397,-0.0145512291346179,0.0136067025776362,0.019659071803312,0.0041875765756493,0.0091320039820443,0.012892527212833,0.0161379923583104,-0.0135161779495964,-0.018108610863067,-0.0066016298585757
2020-05-04,0.0096224965231472,-0.0094566008735329,0.0035322796164674,-0.0019592175024965,0.0196523897859914,-0.0030529282492032,0.0205997351749227,0.0171518505793502,0.0313804225386353,0.0214197293774498,0.0273932269412044,0.0136588894068148,-0.0137011559027508,-0.005674691838628,0.0034873252544052
2020-05-05,0.0410086800379634,0.0291010062436387,0.0373431250895557,0.0107127485523559,0.0075064536011162,0.0160120757931025,0.0398004141590861,0.0313866931598791,0.0498331472270581,0.0330812920905518,0.0401295236827572,0.0300323055006022,0.0073618450702861,0.0309130560240222,0.0138349869333258
2020-05-06,-0.0557162446444006,-0.0435546310867035,-0.0732760500022927,-0.0190898229992136,-0.0243655314281188,-0.0254126757353299,-0.0151582884781997,-0.007936084490757,-0.0096283236419026,-0.0250195261117261,-0.027965031686049,-0.0340623453859443,-0.018429046473345,-0.0079963355212584,-0.0085679033136579
2020-05-07,0.00472702014944,-0.0094464010861142,-0.008968631236056,-0.0022064279677226,0.0121773569289607,0.0099046495783501,0.0152807848456961,0.0266450781139022,0.0469569505252305,-0.0016141715792203,-0.0023973711870575,-0.0003514652759853,0.0099701539361569,0.0035654038585763,-0.0208198049913
2020-05-08,-0.0331890510232977,-0.0369454742625098,-0.0923690776945577,0.0054431052623551,-0.0081566902019457,-0.0264199348320524,-0.0788526540213172,-0.067021836006709,-0.0974090992197203,-0.0150337243004577,-0.0288382619523153,-0.0130049047722685,-0.0025000832032687,-0.0020080056665623,0.0117011284888504
2020-05-11,0.0161120113475816,0.0185954604868001,0.0380528088446259,-0.0013532887700224,0.0174753874968776,0.0032687194285356,0.0066304239428383,0.0096073284938495,0.0082304874551111,-0.0243724376118228,-0.016772124839675,-0.0123991297706086,-0.005269574537167,-0.0092863756930334,-0.0140772174009876
