date,AAPL,MSFT,JPM
2020-04-27,0.02216841067112274,0.011390073589913126,-0.005146160819478122
2020-04-28,-0.007774053274104711,0.040872471440479126,0.03322796773697345
2020-04-29,-0.012127404043397814,0.0032735925910529124,0.006110967235704853
2020-04-30,-0.007526355653768048,0.004467970553406049,0.0068806663550571145
2020-05-01,0.013731031765531112,-0.008268496191724393,0.016484535264509475
2020-05-04,0.004931266644895267,-0.015297198650366252,0.0038206265444242164
2020-05-05,-0.007946403056505583,0.01494604469779642,-0.00414467433313125
2020-05-06,0.007699011496700341,-0.01540950886635961,-0.0031415975853596526
2020-05-07,0.0014561632402206057,0.0012881922699490643,-0.0011456201506250233
2020-05-08,0.014529674857993337,-0.0085978340417721,-0.0005955557841574655
2020-05-11,-0.010530796408160285,0.008621636863435053,0.011642072698191678
2020-05-12,-0.004914932198966523,0.006005917895165068,0.000831134172916791
2020-05-13,-0.0058816222969823645,0.018675718996642183,0.011722241235449267
2020-05-14,-0.021952724221981777,-0.009180295179385446,-0.0012914652817373172
2020-05-15,0.0044418041559686405,-0.004857748835280683,0.0012581630450574496
2020-05-18,0.0039158290826983395,-0.01761774688408153,-0.03197121095251372
2020-05-19,7.670184963691334e-05,-0.007997278681370007,0.014661242795239704
2020-05-20,-0.0035188070006272037,0.006791408874807339,0.0055438156143678835
2020-05-21,-0.021230561130756213,0.013625795099616332,0.015968161757754437
2020-05-22,-0.006309679841480386,-0.016598975835197257,-0.04634008605109903
2020-05-25,-0.005140717747901542,0.01565290656190188,0.033413995276491644
2020-05-26,-0.012034159038324284,0.024401481458489114,-0.00223343405048278
2020-05-27,-0.002419285674990137,0.007441828258026615,0.017730925067800263
2020-05-28,0.0060607628522180755,0.03378232462604518,-0.016638494834008494
2020-05-29,0.028292788518157953,-0.013928205583864314,0.009804382481001114
2020-06-01,0.002618667192477584,-0.022403784659605505,-0.0168546490107785
2020-06-02,0.0038632558608414653,-0.032016964480277015,-0.009980303371132883
2020-06-03,-0.0011166887364925083,0.026928797606805294,0.03062450166186858
2020-06-04,-0.028781568229485622,0.01177858181437304,-0.0030509184122135455
2020-06-05,-0.00039770813173825315,-0.0010005240763881912,0.003478925970875566
2020-06-08,0.0009034531491153965,0.005039435273756765,0.013921083691020068
2020-06-09,0.03694863168727929,-0.020258802851370775,0.007930910207561674
2020-06-10,-0.0028854144717168377,0.04402353563310287,0.0024067024822972227
2020-06-11,0.004523210135004187,0.0023259812755540947,0.005839376039459607
2020-06-12,-0.0005206765455786496,0.001969106302888072,0.038454649363812404
2020-06-15,-0.01753017056429298,0.013063799230176453,-0.0009219007525373663
2020-06-16,0.017142342217725308,0.008658166171260837,0.00321758474743948
2020-06-17,0.011278995490301612,0.004029912437024365,0.01681047033612179
2020-06-18,0.011865479205645704,-0.014228540198015614,0.017688414927327742
2020-06-19,-0.013640811821921084,0.008486430428447923,0.018992484888966082
2020-06-22,0.021041914664041487,0.0338764409365506,0.010219683552466954
2020-06-23,-0.021027765941884213,0.024217560830789596,-0.018288078603687738
2020-06-24,0.008802856407004053,0.028677359279509144,0.026134904516817537
2020-06-25,0.032856834387149675,-0.009201882175761332,-0.018341526288299007
2020-06-26,-0.014858044876960325,-0.017812886764654454,0.0048421674438245315
2020-06-29,-0.008494465944041579,-0.0022641645617936666,-0.012068413600309727
2020-06-30,0.0014947704763146183,0.001003048421196503,-0.0010262135454878808
2020-07-01,-0.007552134811742988,0.01969544733247707,0.005260198564855686
2020-07-02,-0.02325995146599199,-0.030464363334866747,0.005141715447204369
2020-07-03,0.0010284446220904099,0.027531905750291043,0.006750732067764556
2020-07-06,-0.015934555705891574,-0.0028441421744218095,0.025819380304938352
2020-07-07,0.007103886459527723,-0.00768385925905356,0.007256548824223678
2020-07-08,-0.013791363513507047,-0.018217878754683014,-0.003906506164650379
2020-07-09,0.02324901607526309,-0.029787420093583847,0.015425394692613717
2020-07-10,-0.011748799385043555,0.014817070511314461,0.01903152782279425
2020-07-13,-0.004830922743085134,0.0013197234093912699,-0.01964172504219188
2020-07-14,0.012202758260545047,-0.023219296195338968,0.00955840111759773
2020-07-15,-0.01846296474650933,-0.02331141789714509,0.011218763876974373
2020-07-16,0.003411899019061941,-0.006044124587222308,-0.004761016053759871
2020-07-17,0.01960714131423642,0.030042387455209072,0.02201130901298591
2020-07-20,-0.02411224851841841,-0.004672644324544886,-0.0024008893925204274
2020-07-21,0.002769507877984563,-0.027056573156125908,0.0020092232555446762
2020-07-22,0.003898241913726353,-0.004423375153546997,-0.0027691491885419137
2020-07-23,0.011727343076659656,-0.0049090242554580684,0.00024926476130348056
2020-07-24,-0.01855426066317123,-0.048543959572948284,-0.01754040139032323
2020-07-27,-0.019806849196264145,-0.0009773075973206196,-0.02304081412150871
2020-07-28,0.007829123484253464,-0.004156821543756203,0.025512081011599557
2020-07-29,0.004454770098497791,0.01253171456664153,-0.013551381573093246
2020-07-30,0.003757392755188148,0.03328120970901621,-0.015862277591300915
2020-07-31,0.005196723142454635,0.02027817053185963,-0.03445424181765944
2020-08-03,-0.010200370823677361,-0.00483999642998695,-0.010223387963032035
2020-08-04,0.0034838054574150533,-0.019917466357350064,-0.021169436694519973
2020-08-05,0.004396087099480218,0.04632047645849748,0.026272242562181906
2020-08-06,-0.010715271270395517,0.0010659318122607886,0.016157073429482145
2020-08-07,0.027986617667171348,0.0002507272544330316,-0.01101040552284358
2020-08-10,0.007107493813676813,-0.00043425156798005895,0.03603897288550894
2020-08-11,-0.017869552458039728,0.0035655256938213887,0.01570824779186551
2020-08-12,0.009848304129507445,-0.002598487414630964,-0.005197302136137959
2020-08-13,-0.01462022505340982,-0.010325916123844252,-0.03999049143797717
2020-08-14,0.01180626905613678,-0.009843460942327058,0.03665508116145187
2020-08-17,0.01737893368511106,-0.0005895588638879709,-0.022233159468217537
2020-08-18,-0.012310234775275656,-0.00978164588040777,-0.02632637995131027
2020-08-19,0.014450641938664827,-0.012831224088188958,0.016361126912154245
2020-08-20,0.006191713904047475,0.0019157440984541429,0.039036038501428366
2020-08-21,0.012330902399917349,-0.004589589913575395,0.022148365096168292
2020-08-24,0.02845189473980921,0.02707187379448839,0.009022545920837753
2020-08-25,-0.003680821740043057,-0.04771745655107421,0.009516069466644576
2020-08-26,-0.011306042465362343,0.019647123334604312,0.013654648940484924
2020-08-27,-0.01334271644438285,0.02242953346495732,0.012142857436588243
2020-08-28,-0.012237154274481573,-0.037321024183346686,0.004499062783510013
2020-08-31,-0.001156525641211563,-0.0061683766934462776,0.001667217663230017
2020-09-01,0.005117279622249658,-0.006685935587924245,-0.0010014900463923586
2020-09-02,0.004150361989950286,-0.02533521050492078,-0.012063433421866821
2020-09-03,0.012407748735540356,-0.014000700376635755,-0.004490801229868385
2020-09-04,0.0001950283781686053,-0.019990365218384917,-0.027087309027126166
2020-09-07,0.02180301115735975,0.031540867981625205,-0.0015734340287159982
2020-09-08,-0.0039698524985693415,0.0168422110766543,-0.01581745771441468
2020-09-09,0.04080253749884428,0.022887991709894855,-0.017657429075452334
2020-09-10,0.009385010216475092,0.012990097152778232,0.0028783064184556553
2020-09-11,-0.012857363346244238,-0.020322931881910124,0.02227203658151359
2020-09-14,-0.016063387470916683,-0.009441364793035926,0.01469306569603701
2020-09-15,0.007237086228647779,0.008808742102102524,-0.025128009657970834
2020-09-16,-0.0033519417798877635,-0.021998300560055015,-0.0158340501851254
2020-09-17,0.01071000741138138,0.012833971743102985,0.015052339007811454
2020-09-18,0.007098564368603172,-0.0043258571668464306,-0.015719798296612953
2020-09-21,-0.0010924336898530916,-0.006746774535892754,-0.0035941303999523938
2020-09-22,-0.012701905771026074,0.012797279427662846,0.00880083358439283
2020-09-23,-0.022722708370287968,0.007996739606748715,-0.015493511277818166
2020-09-24,-0.006697724281005316,-0.006497390984743438,0.0016860080983353584
2020-09-25,0.012845981914852084,0.020867936460556465,-0.02134440791869127
2020-09-28,0.0032114061619530595,-0.01945913989679815,-0.009621882303219418
2020-09-29,-0.01868608168067982,0.011086840924996746,0.0051165109462805915
2020-09-30,0.0025977138877677297,0.010675822643430907,-0.025487899736506708
2020-10-01,0.005779760695932551,-0.005571835907651825,0.007047595807366384
2020-10-02,-0.013257861543016995,0.0058703944003581235,-0.00031420478282689944
2020-10-05,0.0023058765891829187,-0.02252004437493545,0.008839839270674365
2020-10-06,0.0008731307766899984,0.01663248634572422,0.003582626145034583
2020-10-07,-0.017144554467459345,-0.0033282384559738024,0.02182624687958151
2020-10-08,0.005366810405224249,-0.009409014369342711,0.0020035920423665163
2020-10-09,0.008411767895523515,0.018882166065064005,-0.006870488658004048
2020-10-12,0.016245768647629156,-0.012678186429769665,0.0019567600485165403
2020-10-13,0.015807030780523545,-0.025352303334544073,0.008692768464582206
2020-10-14,-0.020665040519356366,-0.028019325123430264,0.0007817611252112693
2020-10-15,-0.01406737559872684,0.010908179124221512,0.0006494670592621181
2020-10-16,0.007725529008129896,-0.023047728344933092,-0.011231867004908086
2020-10-19,0.007706789263683132,0.03158629527571856,-0.010606414680815171
2020-10-20,0.007725715294590718,-0.037474729341906994,-0.022441684348795097
2020-10-21,0.057790972359820815,0.030536214629220685,0.02799322789099103
2020-10-22,0.008563357660397505,0.003798314409647131,-0.01990181176626056
2020-10-23,0.01703348460270898,-0.0017408360136670629,-0.011086483164734517
2020-10-26,0.014310026452398034,-0.009808543562561094,-0.011494516249107158
2020-10-27,0.009770868769586969,0.007184450058337275,0.014318790031111061
2020-10-28,-0.004729038669605184,-0.0006774246436472705,-0.004719194852672444
2020-10-29,0.01138453830739901,0.019859433876297385,0.01996387316277974
2020-10-30,-0.011592378218063576,0.0020560976759167134,-0.010775849987901896
2020-11-02,-0.003552279101100133,0.0027054317063137964,0.004463906595580831
2020-11-03,-0.0072804532174365515,-0.006545019819849405,-0.013365552852156118
2020-11-04,0.0012281120907948384,-0.0010250212269792142,0.034322386044374216
2020-11-05,0.03471987850010263,0.005540431840057065,-0.019001574704472207
2020-11-06,-0.02800897788887622,-0.03078303106781926,0.00495713136363244
2020-11-09,0.010293902855617702,-0.02426733759790283,0.010140430094913576
2020-11-10,-0.024190738067844775,0.013378753692408868,0.0066207855592239715
2020-11-11,-0.007078977986841502,0.0030755778863029532,-0.0029646025420433327
2020-11-12,0.01633425895451049,-0.003311700054348224,-0.002077131195734819
2020-11-13,0.0009642002864319416,0.00033181079517707684,0.0007009835516657535
2020-11-16,-0.01616617166893959,0.006256470696510078,-0.002352032026055818
2020-11-17,-0.010729555638899524,-0.009715674245568507,0.015422065868718556
2020-11-18,0.010193966234020137,-0.014009485057241627,0.03536836802546162
2020-11-19,-0.010955499475757049,0.003525214591758268,-0.008919868560125338
2020-11-20,0.003246878843729623,-0.017610709997070574,-0.021916847673265245
2020-11-23,0.0006835775985572067,0.007348549602860493,-0.0014125127736200772
2020-11-24,-0.009774005214087255,-0.030646504876281126,0.041275349402469096
2020-11-25,0.03215916133987989,0.018524801471861585,-0.012858793087515693
2020-11-26,0.009508785334770169,0.008506754683434774,0.02622586888710508
2020-11-27,-0.030377138799864107,0.0046085352176497615,0.02684321302522305
2020-11-30,0.0027968147215414146,0.017688437711019248,-0.008857411867327913
2020-12-01,-0.00992679697152582,0.029978540000326376,0.009103729266964405
2020-12-02,0.01278650002194336,0.018258661170326346,0.02605434597005661
2020-12-03,-0.01188781107649051,-0.033135736163969615,-0.006066043855799793
2020-12-04,-0.0017210466220034851,-0.023032385401242625,-0.0032572857616377884
2020-12-07,0.007574809184706857,-0.011246734398522218,-0.0093068946231783
2020-12-08,0.012986327912551821,0.0004696389037950081,-0.01623610769108587
2020-12-09,-0.018004446105836642,0.009317862368444214,-0.010388440721056115
2020-12-10,-0.005017518537614225,-0.01306338863676238,-0.019583044268196105
2020-12-11,-0.007124179667414342,0.0033618017605874097,0.0005453354921476171
2020-12-14,-0.009799938488605678,-0.013596892782359805,-0.012319571696938269
2020-12-15,0.02648181360421645,-0.011007320453855067,0.0037405745886519635
2020-12-16,0.006074725664414333,-0.025319899743268,-0.024894330339258038
2020-12-17,-0.018913259315025677,-0.016618198429996275,0.005294083715431313
2020-12-18,0.013767929205821641,-0.024330322901094003,0.013336463385742795
2020-12-21,0.031832342955189497,-0.01756571855359199,-0.03189977028114329
2020-12-22,0.015486978908267203,0.01896555233894111,0.005984905117561154
2020-12-23,-0.0227905494893102,-0.01708917999897497,0.019642703879572676
2020-12-24,-0.00726351109299377,0.04738287716707303,-0.019354256299059288
2020-12-25,0.01900366723779934,0.008879722215856005,0.026761158189403254
2020-12-28,-0.01061504198428171,0.00332705022650773,0.006704304149856723
2020-12-29,0.006657291422193426,-0.015450440043261843,-0.011280189692134542
2020-12-30,0.011619510801440051,0.012605577829361843,-0.0008923052425232962
2020-12-31,-0.013903957073671244,-0.01036148087227993,0.008933230600347558
2021-01-01,-0.0008928803409270011,0.0021961766636165057,0.001216086262598584
2021-01-04,-0.048619010101036086,0.0460815216888383,0.008620095879141906
2021-01-05,-0.015365814620014347,-0.0017290781950436976,-0.01473077748926986
2021-01-06,-0.0037885222708974042,0.020686919873142164,0.002709773184577248
2021-01-07,-0.01871674772947274,-0.012657175652265972,-0.022619431950479683
2021-01-08,0.02448616955897453,-0.0006297928289453105,-0.0017796169815792052
2021-01-11,-0.021452120669409488,0.031874411441439175,-0.014462522263436636
2021-01-12,-0.006600667300454756,-0.011285407040179812,-0.011768479081436266
2021-01-13,0.0019611086592913702,0.03262407404394471,0.019777490803367
2021-01-14,0.02161909933599173,0.012739534838198558,0.017460961929508304
2021-01-15,-0.02153793226769159,-0.010124401966096817,0.009746209934514832
2021-01-18,0.017447456282324393,0.011383339302999377,-0.017477004234761263
2021-01-19,0.00015349591529380572,0.017505980093281137,-0.005062535195116831
2021-01-20,-0.014722629765719263,0.011192579319909534,0.019409563199666933
2021-01-21,0.006931552113949061,-0.028264044958028214,0.0022674706182384758
2021-01-22,0.0029858954336020502,-0.013088469164847634,0.037109272639707105
2021-01-25,-0.00900325315738192,-0.004455335439927085,0.00629308543030995
2021-01-26,0.0010470312748502837,-0.0013398017238008331,0.0030727858638405054
2021-01-27,-0.0057797039529264025,0.011172097755912203,-0.004945863427240022
2021-01-28,0.0017027601787687205,0.003198618016798569,0.002136654476516517
2021-01-29,0.0099319601178157,-0.024036198456781822,-0.0024395173820887022
2021-02-01,0.02379025224218028,0.006843561318107337,0.011329738827017448
2021-02-02,-0.018567232482402735,0.010990543415108816,0.015307237068713345
2021-02-03,0.031995500619844,0.010076228062758716,-0.012575831368127193
2021-02-04,-0.029281316992837526,0.01945405305998319,-0.021299727256924448
2021-02-05,-0.0022767764255337496,0.015010598781880272,-0.029379285969652745
2021-02-08,0.008824758097268648,0.008265241426111859,0.008127861230600698
2021-02-09,0.00421487801602549,-0.0012629828062556464,-0.017653865698781978
2021-02-10,-0.009340492797308907,-0.029897296803287843,-0.034446249487239726
2021-02-11,-0.003121833755359128,0.007733127944386545,0.006217257672495426
2021-02-12,-0.0073950140198824925,0.0037383783689360003,0.03988799227892465
2021-02-15,-0.008840471354163172,0.004888419069516722,-9.713458463829318e-05
2021-02-16,0.012744031455315368,-0.022981474364765567,0.01341585239122627
2021-02-17,0.00535523228947571,-0.01945901772734872,0.0013092697367610403
2021-02-18,-0.010393643928909813,0.018956751359992263,-0.0015822344510582826
2021-02-19,0.01349399813149876,-0.0007119927694197907,0.014705223727804298
2021-02-22,0.00460949281314914,0.012267012552707238,-0.004644392707018422
2021-02-23,0.0121929317825844,0.0005097307703483011,0.004278277025150447
2021-02-24,0.009444432628854183,0.0005356105109234133,0.005147164899136218
2021-02-25,-0.012434925163831084,0.016889108507567956,-0.01068944725828878
2021-02-26,-0.008402715602954544,-0.00928880510791273,0.015872677592584365
2021-03-01,0.011209404076848927,0.0017301739849377004,-0.0027993561071265383
2021-03-02,0.009155553981501972,-0.008320955196690764,-0.012091922551885516
2021-03-03,-0.00031352390946222196,-0.00782093209378168,0.008584157497126457
2021-03-04,0.00175991074963173,-0.0055650982224355085,-0.014375487708656596
2021-03-05,0.019164973436826372,0.003998407889406831,0.00045089851790605195
2021-03-08,-0.00887357083253745,-0.00861747518994259,-0.0001459039463072567
2021-03-09,0.008206460717550568,0.022603610260323374,0.01737432905330525
2021-03-10,-0.003032889786508411,-0.01610293143995107,0.007595171726079245
2021-03-11,-0.003265218048408304,-0.0033636895949044625,-0.0004004313399223027
2021-03-12,0.01648165277980785,-0.007915159048935147,0.013084260787204594
2021-03-15,0.012381245234820447,0.02604560191836719,0.022243320784277015
2021-03-16,0.012202644540009577,0.003537985977208343,0.008924964901629796
2021-03-17,0.019582182107314935,0.018573201710435427,0.00016564191749408972
2021-03-18,0.00031505762449138573,-0.026740086714665493,-0.020989379717602553
2021-03-19,0.010229294569424459,0.004806904785646659,-0.01704181860920596
2021-03-22,-0.00465400134890184,0.016013354321221866,-0.004883595269674682
2021-03-23,0.004862495287326632,0.0014811118069576353,-0.00975219523454853
2021-03-24,-0.0019521458155152688,0.01917864675117632,-0.002991540847767136
2021-03-25,0.0014549394748907727,-0.009311192101806698,0.0009063987983537146
2021-03-26,0.008927355381553703,0.025368253923340436,0.008475084069707694
2021-03-29,-0.012273310248502088,0.0413801662251465,-0.0011279804489454596
2021-03-30,0.031385809135281904,-0.006531094087913862,0.007784026301219231
2021-03-31,-0.01509026072249553,-0.008019045385213891,0.001031590636961924
2021-04-01,-0.018212829191815983,0.026160920588118614,-0.03160746506166194
2021-04-02,0.017371663102501017,0.02843229862315282,-0.015029366301100069
2021-04-05,0.011874940409444038,-0.009411480488758828,-0.0023054008915458475
2021-04-06,0.009361797255782327,-0.00756336270772543,-0.01935511588545772
2021-04-07,0.009425182638964198,-0.00507212295948913,0.009598859679939273
2021-04-08,-0.00018370159270371934,-0.024200109198616985,0.02449201331749916
2021-04-09,-0.013458815572287473,-0.016535735036715567,0.019500189627157067
2021-04-12,0.001137068372905895,-0.01807453380153722,-0.003415085934883328
2021-04-13,-0.010157425672681675,-0.01382035617187431,0.023851618189599234
2021-04-14,0.014626796001266268,-0.0006243279729620612,0.0023786793152337847
2021-04-15,-0.0022058607225320798,0.004215865185657373,-0.005393375537888629
2021-04-16,-0.012382457951887672,0.027909008870653382,-0.009814442616655036
2021-04-19,-0.004820787624794902,-0.017970372733298236,-0.004839514983810053
2021-04-20,0.0061939718141343645,0.017717803172578508,-0.0062108290966596605
2021-04-21,-0.00845586829205962,-0.003851799196059161,0.0027266595580078034
2021-04-22,-0.012333305933496472,-0.000890346773743793,0.0025691836967978335
2021-04-23,0.0036553081723786846,0.012146750858998866,4.8736322454631514e-05
2021-04-26,0.0036744985666308416,-0.020208996388121372,0.006991010715941598
2021-04-27,-0.007604147630566946,0.0068833754313129105,0.01905034039658146
2021-04-28,-0.007065574584274841,0.0029961397478350093,0.01519286616706118
2021-04-29,0.003480749060364544,0.008864122752146684,-0.023758367495198458
2021-04-30,-0.02172126512245986,0.005205035590340725,-0.04086273815843128
2021-05-03,-0.02111195661564833,0.04419540251839609,0.01494911857982838
2021-05-04,-0.01077666331878654,-0.011479319716523686,-0.02187005917464674
2021-05-05,-0.0032017072756777088,-0.009557945190032717,-0.003596246430282937
2021-05-06,0.0046636134839700685,-0.011216529475645758,-0.018721808416949752
2021-05-07,0.02213034325424328,-0.009998588144884583,-0.028831687001280314
2021-05-10,0.01286489434803029,-0.011472968291517317,0.008663403651276609
2021-05-11,-0.0023990779494514067,0.02140229755993593,0.01214648256484235
2021-05-12,-0.00028524311854033246,0.025569076463817387,-0.00922416641162751
2021-05-13,-0.015037940469567131,-0.010273433287490571,-0.04145667667431856
2021-05-14,-0.00027769703988584894,-0.014982400315876115,-0.008739911172039724
2021-05-17,-0.004329879583802074,0.008485480014955273,0.006268864086440744
2021-05-18,0.004840778405071342,-0.009940014797057481,-0.02366258510038606
2021-05-19,-0.012408464153284844,0.011392772719599193,0.00293375871646649
2021-05-20,0.007790197713617584,0.0036526143753233945,-0.0002449575867679289
2021-05-21,0.022991083695038664,-0.027283394069950173,0.009268663993617414
2021-05-24,-0.0016314022268528639,0.027855093623941108,0.0019132858946264522
2021-05-25,0.0060256758314841214,0.03232579811571939,-0.015569103054104888
2021-05-26,0.010352159875666688,-0.011030196428718952,0.019145144026631863
2021-05-27,-0.006018307078287544,-0.0069786280788477146,-0.0025364731684315205
2021-05-28,0.0033613872271562512,0.005145577033048289,-0.0004368726321589098
2021-05-31,0.00018888601172692288,0.006020222219766449,-0.014932287345171137
2021-06-01,0.0014651414782324756,0.011853796908110947,-0.007092516019064165
2021-06-02,-0.011595146757831997,0.03618368169779429,-0.014156843424430415
2021-06-03,0.0003676526138841407,-0.0031850500948928887,-0.002767136958774768
2021-06-04,0.007469974368681746,-0.014369350401692167,0.027387335682277497
2021-06-07,0.021767154116925626,-0.02482774610426149,-0.021950418286901703
2021-06-08,0.014389062391278103,-0.013156740718954542,-0.02581698236602786
2021-06-09,0.03229773686267334,-0.0005962855117283476,0.023538725239897737
2021-06-10,-0.011510213443320743,0.03230204154332018,-0.003349178834429858
2021-06-11,0.013084809550810173,-0.009317003382651085,-0.010705163818558665
2021-06-14,0.002750130086075276,0.004028183129500173,0.016638474998337222
2021-06-15,0.03284704399826508,-0.0002956121293095373,-0.009689848635789826
2021-06-16,-0.012124474280327271,0.02139107892206551,0.029216155416750978
2021-06-17,-0.01259582763271164,0.045484783665725184,0.010846813941428305
2021-06-18,-0.008990889681660333,-0.00955563791256577,-0.007806582530331243
2021-06-21,-0.0318584358646471,-0.008809909965327998,0.034516931412248056
2021-06-22,-0.007886325325211415,0.018794895787243294,-0.009691438768053414
2021-06-23,-0.011386989923305469,0.012274046813273605,0.011873525952148911
2021-06-24,0.0022559067971431143,0.0332407318632486,0.004788681286503871
2021-06-25,0.0051263396366573915,0.010510707335867349,0.02082786063038077
2021-06-28,0.02814256258823829,-0.006467257634167071,0.024984179147629643
